uid,platform_number,cycle_number,latitude,longitude,pressure,temperature,salinity,juld
1690,3901831,225,-49.93149,61.96218,1354.0799560546875,2.2760000228881836,34.73899841308594,19733.85454861111
1691,3901831,225,-49.93149,61.96218,1356.0,2.2760000228881836,34.7400016784668,19733.85454861111
1692,3901831,225,-49.93149,61.96218,1358.0,2.2750000953674316,34.7400016784668,19733.85454861111
1693,3901831,225,-49.93149,61.96218,1359.9599609375,2.2739999294281006,34.74100112915039,19733.85454861111
1694,3901831,225,-49.93149,61.96218,1361.9599609375,2.2720000743865967,34.74100112915039,19733.85454861111
1695,3901831,225,-49.93149,61.96218,1364.0400390625,2.2669999599456787,34.742000579833984,19733.85454861111
1696,3901831,225,-49.93149,61.96218,1366.0400390625,2.265000104904175,34.742000579833984,19733.85454861111
1697,3901831,225,-49.93149,61.96218,1368.0400390625,2.265000104904175,34.74300003051758,19733.85454861111
1698,3901831,225,-49.93149,61.96218,1370.0799560546875,2.265000104904175,34.74300003051758,19733.85454861111
1699,3901831,225,-49.93149,61.96218,1372.0799560546875,2.26200008392334,34.74300003051758,19733.85454861111
1700,3901831,225,-49.93149,61.96218,1374.0799560546875,2.259999990463257,34.74300003051758,19733.85454861111
1701,3901831,225,-49.93149,61.96218,1376.0400390625,2.259000062942505,34.74399948120117,19733.85454861111
1702,3901831,225,-49.93149,61.96218,1378.0400390625,2.259000062942505,34.74399948120117,19733.85454861111
1703,3901831,225,-49.93149,61.96218,1379.9599609375,2.257999897003174,34.74399948120117,19733.85454861111
1704,3901831,225,-49.93149,61.96218,1382.0,2.257999897003174,34.74399948120117,19733.85454861111
1705,3901831,225,-49.93149,61.96218,1384.0,2.259000062942505,34.74399948120117,19733.85454861111
1706,3901831,225,-49.93149,61.96218,1386.0400390625,2.256999969482422,34.744998931884766,19733.85454861111
1707,3901831,225,-49.93149,61.96218,1388.0400390625,2.25600004196167,34.744998931884766,19733.85454861111
1708,3901831,225,-49.93149,61.96218,1389.9599609375,2.253000020980835,34.74599838256836,19733.85454861111
1709,3901831,225,-49.93149,61.96218,1391.9599609375,2.253000020980835,34.74599838256836,19733.85454861111
1710,3901831,225,-49.93149,61.96218,1393.9599609375,2.252000093460083,34.74599838256836,19733.85454861111
1711,3901831,225,-49.93149,61.96218,1395.9599609375,2.250999927520752,34.74599838256836,19733.85454861111
1712,3901831,225,-49.93149,61.96218,1397.9599609375,2.250999927520752,34.74599838256836,19733.85454861111
1713,3901831,225,-49.93149,61.96218,1399.9599609375,2.249000072479248,34.74599838256836,19733.85454861111
1714,3901831,225,-49.93149,61.96218,1401.9599609375,2.246999979019165,34.74700164794922,19733.85454861111
1715,3901831,225,-49.93149,61.96218,1404.0,2.246999979019165,34.74700164794922,19733.85454861111
1716,3901831,225,-49.93149,61.96218,1406.0799560546875,2.246000051498413,34.74700164794922,19733.85454861111
1717,3901831,225,-49.93149,61.96218,1408.0400390625,2.246000051498413,34.74700164794922,19733.85454861111
1718,3901831,225,-49.93149,61.96218,1410.0,2.244999885559082,34.74700164794922,19733.85454861111
1719,3901831,225,-49.93149,61.96218,1411.9599609375,2.243000030517578,34.74700164794922,19733.85454861111
1720,3901831,225,-49.93149,61.96218,1413.9599609375,2.243000030517578,34.74800109863281,19733.85454861111
1721,3901831,225,-49.93149,61.96218,1415.9200439453125,2.24399995803833,34.74700164794922,19733.85454861111
1722,3901831,225,-49.93149,61.96218,1417.9599609375,2.243000030517578,34.74700164794922,19733.85454861111
1723,3901831,225,-49.93149,61.96218,1420.0,2.243000030517578,34.74800109863281,19733.85454861111
1724,3901831,225,-49.93149,61.96218,1421.9200439453125,2.243000030517578,34.74800109863281,19733.85454861111
1725,3901831,225,-49.93149,61.96218,1424.0,2.242000102996826,34.74800109863281,19733.85454861111
1726,3901831,225,-49.93149,61.96218,1426.0799560546875,2.240000009536743,34.74800109863281,19733.85454861111
1727,3901831,225,-49.93149,61.96218,1428.0400390625,2.239000082015991,34.74800109863281,19733.85454861111
1728,3901831,225,-49.93149,61.96218,1430.0400390625,2.23799991607666,34.74800109863281,19733.85454861111
1729,3901831,225,-49.93149,61.96218,1432.0400390625,2.236999988555908,34.74800109863281,19733.85454861111
1730,3901831,225,-49.93149,61.96218,1434.0799560546875,2.234999895095825,34.749000549316406,19733.85454861111
1731,3901831,225,-49.93149,61.96218,1436.0799560546875,2.2330000400543213,34.749000549316406,19733.85454861111
1732,3901831,225,-49.93149,61.96218,1438.0799560546875,2.2309999465942383,34.75,19733.85454861111
1733,3901831,225,-49.93149,61.96218,1440.0799560546875,2.2290000915527344,34.75,19733.85454861111
1734,3901831,225,-49.93149,61.96218,1442.0799560546875,2.2269999980926514,34.75,19733.85454861111
1735,3901831,225,-49.93149,61.96218,1444.0799560546875,2.2260000705718994,34.75,19733.85454861111
1736,3901831,225,-49.93149,61.96218,1446.0799560546875,2.2239999771118164,34.750999450683594,19733.85454861111
1737,3901831,225,-49.93149,61.96218,1448.0400390625,2.2219998836517334,34.750999450683594,19733.85454861111
1738,3901831,225,-49.93149,61.96218,1450.0,2.2209999561309814,34.750999450683594,19733.85454861111
1739,3901831,225,-49.93149,61.96218,1451.9599609375,2.2209999561309814,34.750999450683594,19733.85454861111
1740,3901831,225,-49.93149,61.96218,1454.0,2.2209999561309814,34.750999450683594,19733.85454861111
1741,3901831,225,-49.93149,61.96218,1456.0400390625,2.2209999561309814,34.750999450683594,19733.85454861111
1742,3901831,225,-49.93149,61.96218,1458.0,2.2209999561309814,34.750999450683594,19733.85454861111
1743,3901831,225,-49.93149,61.96218,1460.0,2.2179999351501465,34.75199890136719,19733.85454861111
1744,3901831,225,-49.93149,61.96218,1461.9599609375,2.2160000801086426,34.75199890136719,19733.85454861111
1745,3901831,225,-49.93149,61.96218,1463.9599609375,2.2139999866485596,34.75299835205078,19733.85454861111
1746,3901831,225,-49.93149,61.96218,1465.9599609375,2.2130000591278076,34.75299835205078,19733.85454861111
1747,3901831,225,-49.93149,61.96218,1467.9599609375,2.2119998931884766,34.75299835205078,19733.85454861111
1748,3901831,225,-49.93149,61.96218,1470.0,2.2119998931884766,34.75299835205078,19733.85454861111
1749,3901831,225,-49.93149,61.96218,1471.9599609375,2.2100000381469727,34.75299835205078,19733.85454861111
1750,3901831,225,-49.93149,61.96218,1474.0,2.2079999446868896,34.75400161743164,19733.85454861111
1751,3901831,225,-49.93149,61.96218,1476.0,2.2019999027252197,34.75400161743164,19733.85454861111
1752,3901831,225,-49.93149,61.96218,1478.0,2.203000068664551,34.75400161743164,19733.85454861111
1753,3901831,225,-49.93149,61.96218,1480.0400390625,2.203000068664551,34.75400161743164,19733.85454861111
1754,3901831,225,-49.93149,61.96218,1482.0400390625,2.203000068664551,34.75400161743164,19733.85454861111
1755,3901831,225,-49.93149,61.96218,1484.0400390625,2.2019999027252197,34.75400161743164,19733.85454861111
1756,3901831,225,-49.93149,61.96218,1486.0400390625,2.197999954223633,34.755001068115234,19733.85454861111
1757,3901831,225,-49.93149,61.96218,1488.0400390625,2.193000078201294,34.755001068115234,19733.85454861111
1758,3901831,225,-49.93149,61.96218,1490.0799560546875,2.190999984741211,34.755001068115234,19733.85454861111
1759,3901831,225,-49.93149,61.96218,1492.0799560546875,2.190000057220459,34.755001068115234,19733.85454861111
1760,3901831,225,-49.93149,61.96218,1494.1199951171875,2.188999891281128,34.755001068115234,19733.85454861111
1761,3901831,225,-49.93149,61.96218,1496.0799560546875,2.187999963760376,34.755001068115234,19733.85454861111
1762,3901831,225,-49.93149,61.96218,1498.0799560546875,2.188999891281128,34.75600051879883,19733.85454861111
1763,3901831,225,-49.93149,61.96218,1500.0799560546875,2.187999963760376,34.75600051879883,19733.85454861111
1764,3901831,225,-49.93149,61.96218,1502.0400390625,2.187999963760376,34.75600051879883,19733.85454861111
1765,3901831,225,-49.93149,61.96218,1503.9599609375,2.187999963760376,34.75600051879883,19733.85454861111
1766,3901831,225,-49.93149,61.96218,1506.0400390625,2.187999963760376,34.75600051879883,19733.85454861111
1767,3901831,225,-49.93149,61.96218,1508.0,2.188999891281128,34.75699996948242,19733.85454861111
1768,3901831,225,-49.93149,61.96218,1509.9599609375,2.184999942779541,34.757999420166016,19733.85454861111
1769,3901831,225,-49.93149,61.96218,1512.0799560546875,2.183000087738037,34.757999420166016,19733.85454861111
1770,3901831,225,-49.93149,61.96218,1514.0,2.183000087738037,34.757999420166016,19733.85454861111
1771,3901831,225,-49.93149,61.96218,1515.9599609375,2.181999921798706,34.757999420166016,19733.85454861111
1772,3901831,225,-49.93149,61.96218,1518.0799560546875,2.178999900817871,34.757999420166016,19733.85454861111
1773,3901831,225,-49.93149,61.96218,1520.0400390625,2.1760001182556152,34.757999420166016,19733.85454861111
1774,3901831,225,-49.93149,61.96218,1522.0400390625,2.177000045776367,34.757999420166016,19733.85454861111
1775,3901831,225,-49.93149,61.96218,1524.0400390625,2.177000045776367,34.757999420166016,19733.85454861111
1776,3901831,225,-49.93149,61.96218,1526.0799560546875,2.1760001182556152,34.757999420166016,19733.85454861111
1777,3901831,225,-49.93149,61.96218,1528.0400390625,2.174999952316284,34.75899887084961,19733.85454861111
1778,3901831,225,-49.93149,61.96218,1530.0400390625,2.1730000972747803,34.75899887084961,19733.85454861111
1779,3901831,225,-49.93149,61.96218,1532.0400390625,2.171999931335449,34.75899887084961,19733.85454861111
1780,3901831,225,-49.93149,61.96218,1534.0400390625,2.1710000038146973,34.75899887084961,19733.85454861111
1781,3901831,225,-49.93149,61.96218,1536.0400390625,2.1700000762939453,34.75899887084961,19733.85454861111
1782,3901831,225,-49.93149,61.96218,1538.0,2.1700000762939453,34.75899887084961,19733.85454861111
1783,3901831,225,-49.93149,61.96218,1540.0,2.1689999103546143,34.75899887084961,19733.85454861111
1784,3901831,225,-49.93149,61.96218,1542.0,2.1649999618530273,34.75899887084961,19733.85454861111
1785,3901831,225,-49.93149,61.96218,1544.0,2.1610000133514404,34.75899887084961,19733.85454861111
1786,3901831,225,-49.93149,61.96218,1546.0,2.1570000648498535,34.75899887084961,19733.85454861111
1787,3901831,225,-49.93149,61.96218,1548.0400390625,2.1540000438690186,34.75899887084961,19733.85454861111
1788,3901831,225,-49.93149,61.96218,1550.0400390625,2.1540000438690186,34.75899887084961,19733.85454861111
1789,3901831,225,-49.93149,61.96218,1552.0400390625,2.1530001163482666,34.75899887084961,19733.85454861111
1790,3901831,225,-49.93149,61.96218,1554.0,2.1530001163482666,34.75899887084961,19733.85454861111
1791,3901831,225,-49.93149,61.96218,1556.0400390625,2.1510000228881836,34.75899887084961,19733.85454861111
1792,3901831,225,-49.93149,61.96218,1558.0400390625,2.1510000228881836,34.75899887084961,19733.85454861111
1793,3901831,225,-49.93149,61.96218,1560.0400390625,2.1500000953674316,34.75899887084961,19733.85454861111
1794,3901831,225,-49.93149,61.96218,1561.9200439453125,2.1500000953674316,34.75899887084961,19733.85454861111
1795,3901831,225,-49.93149,61.96218,1563.9200439453125,2.1489999294281006,34.75899887084961,19733.85454861111
1796,3901831,225,-49.93149,61.96218,1565.9200439453125,2.1459999084472656,34.7599983215332,19733.85454861111
1797,3901831,225,-49.93149,61.96218,1567.9599609375,2.1419999599456787,34.7599983215332,19733.85454861111
1798,3901831,225,-49.93149,61.96218,1570.0,2.140000104904175,34.7599983215332,19733.85454861111
1799,3901831,225,-49.93149,61.96218,1572.0400390625,2.13700008392334,34.7599983215332,19733.85454861111
1800,3901831,225,-49.93149,61.96218,1574.0799560546875,2.135999917984009,34.7599983215332,19733.85454861111
1801,3901831,225,-49.93149,61.96218,1575.9599609375,2.134999990463257,34.76100158691406,19733.85454861111
1802,3901831,225,-49.93149,61.96218,1577.9599609375,2.131999969482422,34.76100158691406,19733.85454861111
1803,3901831,225,-49.93149,61.96218,1580.0,2.130000114440918,34.762001037597656,19733.85454861111
1804,3901831,225,-49.93149,61.96218,1581.8800048828125,2.128999948501587,34.762001037597656,19733.85454861111
1805,3901831,225,-49.93149,61.96218,1583.9599609375,2.128000020980835,34.762001037597656,19733.85454861111
1806,3901831,225,-49.93149,61.96218,1586.0400390625,2.127000093460083,34.762001037597656,19733.85454861111
1807,3901831,225,-49.93149,61.96218,1587.9200439453125,2.127000093460083,34.762001037597656,19733.85454861111
1808,3901831,225,-49.93149,61.96218,1590.0,2.127000093460083,34.762001037597656,19733.85454861111
1809,3901831,225,-49.93149,61.96218,1592.0400390625,2.122999906539917,34.76300048828125,19733.85454861111
1810,3901831,225,-49.93149,61.96218,1594.0400390625,2.119999885559082,34.76300048828125,19733.85454861111
1811,3901831,225,-49.93149,61.96218,1596.0400390625,2.119999885559082,34.76300048828125,19733.85454861111
1812,3901831,225,-49.93149,61.96218,1597.9599609375,2.119999885559082,34.76300048828125,19733.85454861111
1813,3901831,225,-49.93149,61.96218,1600.0,2.119999885559082,34.76300048828125,19733.85454861111
1814,3901831,225,-49.93149,61.96218,1602.0,2.11899995803833,34.76300048828125,19733.85454861111
1815,3901831,225,-49.93149,61.96218,1604.0,2.117000102996826,34.76300048828125,19733.85454861111
1816,3901831,225,-49.93149,61.96218,1606.0,2.114000082015991,34.76300048828125,19733.85454861111
1817,3901831,225,-49.93149,61.96218,1607.9200439453125,2.111999988555908,34.76300048828125,19733.85454861111
1818,3901831,225,-49.93149,61.96218,1610.0,2.1110000610351562,34.76300048828125,19733.85454861111
1819,3901831,225,-49.93149,61.96218,1612.0400390625,2.109999895095825,34.76300048828125,19733.85454861111
1820,3901831,225,-49.93149,61.96218,1614.0,2.1070001125335693,34.76300048828125,19733.85454861111
1821,3901831,225,-49.93149,61.96218,1615.9599609375,2.1059999465942383,34.76300048828125,19733.85454861111
1822,3901831,225,-49.93149,61.96218,1618.0,2.1010000705718994,34.763999938964844,19733.85454861111
1823,3901831,225,-49.93149,61.96218,1619.9599609375,2.0999999046325684,34.763999938964844,19733.85454861111
1824,3901831,225,-49.93149,61.96218,1622.0,2.0989999771118164,34.763999938964844,19733.85454861111
1825,3901831,225,-49.93149,61.96218,1624.0799560546875,2.0980000495910645,34.76300048828125,19733.85454861111
1826,3901831,225,-49.93149,61.96218,1625.9599609375,2.0969998836517334,34.76300048828125,19733.85454861111
1827,3901831,225,-49.93149,61.96218,1628.0,2.0959999561309814,34.763999938964844,19733.85454861111
1828,3901831,225,-49.93149,61.96218,1630.0400390625,2.0950000286102295,34.76300048828125,19733.85454861111
1829,3901831,225,-49.93149,61.96218,1631.9599609375,2.0940001010894775,34.763999938964844,19733.85454861111
1830,3901831,225,-49.93149,61.96218,1633.8800048828125,2.0940001010894775,34.76300048828125,19733.85454861111
1831,3901831,225,-49.93149,61.96218,1635.9599609375,2.0929999351501465,34.763999938964844,19733.85454861111
1832,3901831,225,-49.93149,61.96218,1638.0400390625,2.0929999351501465,34.763999938964844,19733.85454861111
1833,3901831,225,-49.93149,61.96218,1639.9599609375,2.0920000076293945,34.763999938964844,19733.85454861111
1834,3901831,225,-49.93149,61.96218,1641.9200439453125,2.0920000076293945,34.763999938964844,19733.85454861111
1835,3901831,225,-49.93149,61.96218,1643.9599609375,2.0910000801086426,34.763999938964844,19733.85454861111
1836,3901831,225,-49.93149,61.96218,1646.0400390625,2.0899999141693115,34.763999938964844,19733.85454861111
1837,3901831,225,-49.93149,61.96218,1648.0400390625,2.0889999866485596,34.763999938964844,19733.85454861111
1838,3901831,225,-49.93149,61.96218,1650.0799560546875,2.0880000591278076,34.763999938964844,19733.85454861111
1839,3901831,225,-49.93149,61.96218,1651.9599609375,2.0859999656677246,34.763999938964844,19733.85454861111
1840,3901831,225,-49.93149,61.96218,1654.0,2.0859999656677246,34.76499938964844,19733.85454861111
1841,3901831,225,-49.93149,61.96218,1656.0400390625,2.0880000591278076,34.76499938964844,19733.85454861111
1842,3901831,225,-49.93149,61.96218,1657.9599609375,2.0880000591278076,34.76599884033203,19733.85454861111
1843,3901831,225,-49.93149,61.96218,1659.9599609375,2.0880000591278076,34.76599884033203,19733.85454861111
1844,3901831,225,-49.93149,61.96218,1662.0,2.0880000591278076,34.76599884033203,19733.85454861111
1845,3901831,225,-49.93149,61.96218,1664.0,2.0880000591278076,34.76599884033203,19733.85454861111
1846,3901831,225,-49.93149,61.96218,1666.0,2.0869998931884766,34.76599884033203,19733.85454861111
1847,3901831,225,-49.93149,61.96218,1668.0,2.0850000381469727,34.76599884033203,19733.85454861111
1848,3901831,225,-49.93149,61.96218,1670.0,2.0829999446868896,34.76599884033203,19733.85454861111
1849,3901831,225,-49.93149,61.96218,1672.0400390625,2.0820000171661377,34.76599884033203,19733.85454861111
1850,3901831,225,-49.93149,61.96218,1674.0400390625,2.0810000896453857,34.76599884033203,19733.85454861111
1851,3901831,225,-49.93149,61.96218,1676.0,2.0769999027252197,34.766998291015625,19733.85454861111
1852,3901831,225,-49.93149,61.96218,1678.1199951171875,2.071000099182129,34.76599884033203,19733.85454861111
1853,3901831,225,-49.93149,61.96218,1680.0400390625,2.069999933242798,34.76599884033203,19733.85454861111
1854,3901831,225,-49.93149,61.96218,1682.0,2.069000005722046,34.76599884033203,19733.85454861111
1855,3901831,225,-49.93149,61.96218,1683.9599609375,2.068000078201294,34.76599884033203,19733.85454861111
1856,3901831,225,-49.93149,61.96218,1685.9599609375,2.065999984741211,34.76599884033203,19733.85454861111
1857,3901831,225,-49.93149,61.96218,1687.9599609375,2.065999984741211,34.76599884033203,19733.85454861111
1858,3901831,225,-49.93149,61.96218,1689.9599609375,2.063999891281128,34.76599884033203,19733.85454861111
1859,3901831,225,-49.93149,61.96218,1691.9599609375,2.059999942779541,34.76599884033203,19733.85454861111
1860,3901831,225,-49.93149,61.96218,1693.9599609375,2.055999994277954,34.76599884033203,19733.85454861111
1861,3901831,225,-49.93149,61.96218,1696.0799560546875,2.052999973297119,34.766998291015625,19733.85454861111
1862,3901831,225,-49.93149,61.96218,1698.0400390625,2.0510001182556152,34.766998291015625,19733.85454861111
1863,3901831,225,-49.93149,61.96218,1700.0400390625,2.049999952316284,34.766998291015625,19733.85454861111
1864,3901831,225,-49.93149,61.96218,1702.0,2.049999952316284,34.766998291015625,19733.85454861111
1865,3901831,225,-49.93149,61.96218,1704.0,2.0490000247955322,34.766998291015625,19733.85454861111
1866,3901831,225,-49.93149,61.96218,1706.0,2.0480000972747803,34.766998291015625,19733.85454861111
1867,3901831,225,-49.93149,61.96218,1708.0400390625,2.046999931335449,34.766998291015625,19733.85454861111
1868,3901831,225,-49.93149,61.96218,1710.0400390625,2.0450000762939453,34.766998291015625,19733.85454861111
1869,3901831,225,-49.93149,61.96218,1711.9599609375,2.0420000553131104,34.766998291015625,19733.85454861111
1870,3901831,225,-49.93149,61.96218,1714.0,2.0399999618530273,34.766998291015625,19733.85454861111
1871,3901831,225,-49.93149,61.96218,1715.9599609375,2.0369999408721924,34.766998291015625,19733.85454861111
1872,3901831,225,-49.93149,61.96218,1717.9200439453125,2.0350000858306885,34.766998291015625,19733.85454861111
1873,3901831,225,-49.93149,61.96218,1720.0,2.0339999198913574,34.766998291015625,19733.85454861111
1874,3901831,225,-49.93149,61.96218,1722.0400390625,2.0329999923706055,34.768001556396484,19733.85454861111
1875,3901831,225,-49.93149,61.96218,1723.9599609375,2.0329999923706055,34.768001556396484,19733.85454861111
1876,3901831,225,-49.93149,61.96218,1725.8800048828125,2.0320000648498535,34.766998291015625,19733.85454861111
1877,3901831,225,-49.93149,61.96218,1727.9599609375,2.0309998989105225,34.768001556396484,19733.85454861111
1878,3901831,225,-49.93149,61.96218,1730.0,2.0280001163482666,34.766998291015625,19733.85454861111
1879,3901831,225,-49.93149,61.96218,1731.9200439453125,2.0260000228881836,34.766998291015625,19733.85454861111
1880,3901831,225,-49.93149,61.96218,1733.9200439453125,2.0220000743865967,34.766998291015625,19733.85454861111
1881,3901831,225,-49.93149,61.96218,1736.0,2.0169999599456787,34.768001556396484,19733.85454861111
1882,3901831,225,-49.93149,61.96218,1738.0,2.015000104904175,34.768001556396484,19733.85454861111
1883,3901831,225,-49.93149,61.96218,1740.0400390625,2.0139999389648438,34.766998291015625,19733.85454861111
1884,3901831,225,-49.93149,61.96218,1742.0799560546875,2.013000011444092,34.766998291015625,19733.85454861111
1885,3901831,225,-49.93149,61.96218,1744.0,2.010999917984009,34.766998291015625,19733.85454861111
1886,3901831,225,-49.93149,61.96218,1745.9599609375,2.007999897003174,34.766998291015625,19733.85454861111
1887,3901831,225,-49.93149,61.96218,1747.9200439453125,2.005000114440918,34.768001556396484,19733.85454861111
1888,3901831,225,-49.93149,61.96218,1750.0,2.000999927520752,34.768001556396484,19733.85454861111
1889,3901831,225,-49.93149,61.96218,1752.0799560546875,1.9989999532699585,34.768001556396484,19733.85454861111
1890,3901831,225,-49.93149,61.96218,1754.0400390625,1.996000051498413,34.768001556396484,19733.85454861111
1891,3901831,225,-49.93149,61.96218,1756.0,1.9919999837875366,34.768001556396484,19733.85454861111
1892,3901831,225,-49.93149,61.96218,1757.9200439453125,1.9910000562667847,34.768001556396484,19733.85454861111
1893,3901831,225,-49.93149,61.96218,1760.0,1.9869999885559082,34.768001556396484,19733.85454861111
1894,3901831,225,-49.93149,61.96218,1762.0400390625,1.9850000143051147,34.768001556396484,19733.85454861111
1895,3901831,225,-49.93149,61.96218,1763.9599609375,1.9839999675750732,34.768001556396484,19733.85454861111
1896,3901831,225,-49.93149,61.96218,1765.8800048828125,1.9819999933242798,34.768001556396484,19733.85454861111
1897,3901831,225,-49.93149,61.96218,1767.9599609375,1.9830000400543213,34.768001556396484,19733.85454861111
1898,3901831,225,-49.93149,61.96218,1770.0799560546875,1.9839999675750732,34.768001556396484,19733.85454861111
1899,3901831,225,-49.93149,61.96218,1772.0,1.9839999675750732,34.768001556396484,19733.85454861111
1900,3901831,225,-49.93149,61.96218,1773.9599609375,1.9839999675750732,34.768001556396484,19733.85454861111
1901,3901831,225,-49.93149,61.96218,1776.0,1.9839999675750732,34.768001556396484,19733.85454861111
1902,3901831,225,-49.93149,61.96218,1778.0,1.9850000143051147,34.768001556396484,19733.85454861111
1903,3901831,225,-49.93149,61.96218,1779.9599609375,1.9850000143051147,34.768001556396484,19733.85454861111
1904,3901831,225,-49.93149,61.96218,1782.0,1.9839999675750732,34.768001556396484,19733.85454861111
1905,3901831,225,-49.93149,61.96218,1784.0400390625,1.9819999933242798,34.768001556396484,19733.85454861111
1906,3901831,225,-49.93149,61.96218,1786.0799560546875,1.9809999465942383,34.768001556396484,19733.85454861111
1907,3901831,225,-49.93149,61.96218,1788.0799560546875,1.9780000448226929,34.76900100708008,19733.85454861111
1908,3901831,225,-49.93149,61.96218,1790.0400390625,1.965999960899353,34.768001556396484,19733.85454861111
1909,3901831,225,-49.93149,61.96218,1791.9599609375,1.9639999866485596,34.768001556396484,19733.85454861111
1910,3901831,225,-49.93149,61.96218,1794.0,1.9609999656677246,34.768001556396484,19733.85454861111
1911,3901831,225,-49.93149,61.96218,1796.0400390625,1.9529999494552612,34.766998291015625,19733.85454861111
1912,3901831,225,-49.93149,61.96218,1797.9599609375,1.9500000476837158,34.768001556396484,19733.85454861111
1913,3901831,225,-49.93149,61.96218,1799.8800048828125,1.9490000009536743,34.768001556396484,19733.85454861111
1914,3901831,225,-49.93149,61.96218,1801.9599609375,1.9479999542236328,34.768001556396484,19733.85454861111
1915,3901831,225,-49.93149,61.96218,1804.0400390625,1.9500000476837158,34.768001556396484,19733.85454861111
1916,3901831,225,-49.93149,61.96218,1806.0400390625,1.9500000476837158,34.768001556396484,19733.85454861111
1917,3901831,225,-49.93149,61.96218,1808.0799560546875,1.9479999542236328,34.76900100708008,19733.85454861111
1918,3901831,225,-49.93149,61.96218,1810.0400390625,1.9479999542236328,34.76900100708008,19733.85454861111
1919,3901831,225,-49.93149,61.96218,1812.0400390625,1.9470000267028809,34.76900100708008,19733.85454861111
1920,3901831,225,-49.93149,61.96218,1814.0,1.9450000524520874,34.76900100708008,19733.85454861111
1921,3901831,225,-49.93149,61.96218,1816.0,1.9420000314712524,34.76900100708008,19733.85454861111
1922,3901831,225,-49.93149,61.96218,1817.9599609375,1.9390000104904175,34.76900100708008,19733.85454861111
1923,3901831,225,-49.93149,61.96218,1819.8800048828125,1.937999963760376,34.768001556396484,19733.85454861111
1924,3901831,225,-49.93149,61.96218,1821.9599609375,1.937999963760376,34.768001556396484,19733.85454861111
1925,3901831,225,-49.93149,61.96218,1824.0,1.937999963760376,34.76900100708008,19733.85454861111
1926,3901831,225,-49.93149,61.96218,1826.0799560546875,1.937999963760376,34.76900100708008,19733.85454861111
1927,3901831,225,-49.93149,61.96218,1828.0400390625,1.937999963760376,34.76900100708008,19733.85454861111
1928,3901831,225,-49.93149,61.96218,1830.0400390625,1.9329999685287476,34.768001556396484,19733.85454861111
1929,3901831,225,-49.93149,61.96218,1832.0,1.9279999732971191,34.768001556396484,19733.85454861111
1930,3901831,225,-49.93149,61.96218,1834.0400390625,1.9210000038146973,34.766998291015625,19733.85454861111
1931,3901831,225,-49.93149,61.96218,1836.0400390625,1.9190000295639038,34.766998291015625,19733.85454861111
1932,3901831,225,-49.93149,61.96218,1838.0400390625,1.9170000553131104,34.766998291015625,19733.85454861111
1933,3901831,225,-49.93149,61.96218,1840.0400390625,1.9160000085830688,34.766998291015625,19733.85454861111
1934,3901831,225,-49.93149,61.96218,1842.0,1.9149999618530273,34.766998291015625,19733.85454861111
1935,3901831,225,-49.93149,61.96218,1844.0,1.909000039100647,34.766998291015625,19733.85454861111
1936,3901831,225,-49.93149,61.96218,1845.9200439453125,1.906000018119812,34.766998291015625,19733.85454861111
1937,3901831,225,-49.93149,61.96218,1847.9599609375,1.9049999713897705,34.766998291015625,19733.85454861111
1938,3901831,225,-49.93149,61.96218,1850.0400390625,1.9049999713897705,34.766998291015625,19733.85454861111
1939,3901831,225,-49.93149,61.96218,1852.0799560546875,1.906999945640564,34.766998291015625,19733.85454861111
1940,3901831,225,-49.93149,61.96218,1854.0400390625,1.9110000133514404,34.76900100708008,19733.85454861111
1941,3901831,225,-49.93149,61.96218,1856.0400390625,1.9199999570846558,34.77000045776367,19733.85454861111
1942,3901831,225,-49.93149,61.96218,1858.0,1.9210000038146973,34.770999908447266,19733.85454861111
1943,3901831,225,-49.93149,61.96218,1860.0799560546875,1.9229999780654907,34.77199935913086,19733.85454861111
1944,3901831,225,-49.93149,61.96218,1862.0400390625,1.9119999408721924,34.770999908447266,19733.85454861111
1945,3901831,225,-49.93149,61.96218,1863.9599609375,1.909999966621399,34.77000045776367,19733.85454861111
1946,3901831,225,-49.93149,61.96218,1866.0,1.9119999408721924,34.770999908447266,19733.85454861111
1947,3901831,225,-49.93149,61.96218,1868.0,1.9119999408721924,34.770999908447266,19733.85454861111
1948,3901831,225,-49.93149,61.96218,1869.9599609375,1.9119999408721924,34.77199935913086,19733.85454861111
1949,3901831,225,-49.93149,61.96218,1872.0,1.9129999876022339,34.77199935913086,19733.85454861111
1950,3901831,225,-49.93149,61.96218,1873.9200439453125,1.9129999876022339,34.77299880981445,19733.85454861111
1951,3901831,225,-49.93149,61.96218,1876.0,1.9119999408721924,34.77299880981445,19733.85454861111
1952,3901831,225,-49.93149,61.96218,1878.0799560546875,1.9110000133514404,34.77299880981445,19733.85454861111
1953,3901831,225,-49.93149,61.96218,1880.0799560546875,1.9110000133514404,34.77299880981445,19733.85454861111
1954,3901831,225,-49.93149,61.96218,1882.0,1.9110000133514404,34.77299880981445,19733.85454861111
1955,3901831,225,-49.93149,61.96218,1883.9599609375,1.9110000133514404,34.77299880981445,19733.85454861111
1956,3901831,225,-49.93149,61.96218,1886.0400390625,1.909999966621399,34.77299880981445,19733.85454861111
1957,3901831,225,-49.93149,61.96218,1888.0799560546875,1.909999966621399,34.77299880981445,19733.85454861111
